coin,date,volume,price,market_cap
btc,2013-05-13,0,117.18,1306721052.0
btc,2013-05-14,0,114.5,1277278987.0
btc,2013-05-15,0,114.156,1273849680.0
btc,2013-05-16,0,115.5,1289277412.0
btc,2013-05-17,0,123.1,1374605382.0
btc,2013-05-18,0,123.88,1383755085.0
btc,2013-05-19,0,120.501,1346499261.0
btc,2013-05-20,0,122.58,1370131821.0
btc,2013-05-21,0,122.9,1374154117.0
btc,2013-05-22,0,123.0,1375791900.0
btc,2013-05-23,0,125.748,1407041527.0
btc,2013-05-24,0,131.7,1474180657.0
btc,2013-05-25,0,130.77,1464316690.0
btc,2013-05-26,0,134.6,1507769010.0
btc,2013-05-27,0,128.985,1445444605.0
btc,2013-05-28,0,129.179,1448115966.0
btc,2013-05-29,0,132.13,1481781794.0
btc,2013-05-30,0,127.401,1429308633.0
btc,2013-05-31,0,127.98,1436386729.0
btc,2013-06-01,0,129.09,1449499974.0
btc,2013-06-02,0,121.3,1362684200.0
btc,2013-06-03,0,121.16,1361765704.0
btc,2013-06-04,0,121.309,1364113639.0
btc,2013-06-05,0,121.714,1369233814.0
btc,2013-06-06,0,119.0,1339234925.0
btc,2013-06-07,0,110.09,1239395972.0
btc,2013-06-08,0,108.401,1220874392.0
btc,2013-06-09,0,99.7497,1123844957.0
btc,2013-06-10,0,105.99,1194605340.0
btc,2013-06-11,0,108.9,1227904672.0
btc,2013-06-12,0,108.4,1222819750.0
btc,2013-06-13,0,102.769,1159766149.0
btc,2013-06-14,0,98.399,1110902570.0
btc,2013-06-15,0,99.99,1129287060.0
btc,2013-06-16,0,100.42,1134610433.0
btc,2013-06-17,0,102.0,1152834600.0
btc,2013-06-18,0,106.55,1204638317.0
btc,2013-06-19,0,107.9,1220273470.0
btc,2013-06-20,0,110.91,1254733148.0
btc,2013-06-21,0,109.015,1233750008.0
btc,2013-06-22,0,107.25,1214260368.0
btc,2013-06-23,0,108.0,1223181000.0
btc,2013-06-24,0,102.443,1160635651.0
btc,2013-06-25,0,103.691,1175194909.0
btc,2013-06-26,0,103.39,1172207387.0
btc,2013-06-27,0,99.66,1130338737.0
btc,2013-06-28,0,93.3311,1058953326.0
btc,2013-06-29,0,95.3886,1082693996.0
btc,2013-06-30,0,97.504,1107084792.0
btc,2013-07-01,0,89.489,1016445145.0
btc,2013-07-02,0,90.797,1031653673.0
btc,2013-07-03,0,78.8,895707780.0
btc,2013-07-04,0,78.48,892405890.0
btc,2013-07-05,0,67.809,771368060.0
btc,2013-07-06,0,68.0831,774804400.0
btc,2013-07-07,0,77.502,882356394.0
btc,2013-07-08,0,76.3915,870081996.0
btc,2013-07-09,0,77.0,877378425.0
btc,2013-07-10,0,85.75,977479256.0
btc,2013-07-11,0,93.804,1069724400.0
btc,2013-07-12,0,88.0622,1004551934.0
btc,2013-07-13,0,95.58,1090715949.0
btc,2013-07-14,0,94.0,1073073450.0
btc,2013-07-15,0,97.301,1111179852.0
btc,2013-07-16,0,98.9796,1130735526.0
btc,2013-07-17,0,97.8,1117707300.0
btc,2013-07-18,0,88.7869,1015062893.0
btc,2013-07-19,0,91.572,1047311253.0
btc,2013-07-20,0,89.28,1021492656.0
btc,2013-07-21,0,90.3672,1034399450.0
btc,2013-07-22,0,91.7024,1050054379.0
btc,2013-07-23,0,94.5806,1083333285.0
btc,2013-07-24,0,94.525,1083076902.0
btc,2013-07-25,0,96.9499,1111232482.0
btc,2013-07-26,0,94.13,1079278107.0
btc,2013-07-27,0,94.005,1078286702.0
btc,2013-07-28,0,98.5759,1131111628.0
btc,2013-07-29,0,101.5,1165105812.0
btc,2013-07-31,0,110.34,1267183179.0
btc,2013-08-01,0,106.23,1220481781.0
btc,2013-08-02,0,101.61,1167849454.0
btc,2013-08-03,0,103.7,1192378895.0
btc,2013-08-04,0,104.86,1206152150.0
btc,2013-08-05,0,106.56,1226188584.0
btc,2013-08-06,0,105.841,1218425715.0
btc,2013-08-07,0,106.75,1229098150.0
btc,2013-08-08,0,105.232,1212383133.0
btc,2013-08-09,0,103.958,1198290079.0
btc,2013-08-10,0,103.692,1195703559.0
btc,2013-08-11,0,103.48,1193835825.0
btc,2013-08-12,0,104.4,1204979580.0
btc,2013-08-13,0,106.89,1234277535.0
btc,2013-08-14,0,110.55,1277045962.0
btc,2013-08-15,0,111.701,1290791623.0
btc,2013-08-16,0,108.65,1255999432.0
btc,2013-08-17,0,109.0,1260549575.0
btc,2013-08-18,0,112.17,1297725576.0
btc,2013-08-19,0,117.879,1364305023.0
btc,2013-08-20,0,120.2,1391744715.0
btc,2013-08-21,0,120.0,1390017000.0
btc,2013-08-22,0,121.9,1412622912.0
btc,2013-08-23,0,121.18,1404948802.0
btc,2013-08-24,0,119.0,1380248275.0
btc,2013-08-25,0,120.5,1398134387.0
btc,2013-08-26,0,121.8,1413720420.0
btc,2013-08-27,0,122.3,1420013070.0
btc,2013-08-28,0,126.36,1467696672.0
btc,2013-08-29,0,122.5,1423401000.0
btc,2013-08-30,0,121.68,1414493496.0
btc,2013-08-31,0,133.17,1548720490.0
btc,2013-09-01,0,137.08,1595008048.0
btc,2013-09-02,0,136.65,1590732401.0
btc,2013-09-03,0,135.3,1575707182.0
btc,2013-09-04,0,136.45,1589775538.0
btc,2013-09-05,0,127.28,1483451582.0
btc,2013-09-06,0,125.79,1466648505.0
btc,2013-09-07,0,121.18,1413398077.0
btc,2013-09-08,0,123.46,1440475723.0
btc,2013-09-09,0,120.85,1410546093.0
btc,2013-09-10,0,127.25,1485885525.0
btc,2013-09-11,0,123.44,1441952016.0
btc,2013-09-12,0,134.51,1571991468.0
btc,2013-09-13,0,136.31,1593705850.0
btc,2013-09-14,0,132.62,1551266086.0
btc,2013-09-15,0,128.62,1505159472.0
btc,2013-09-16,0,130.55,1528329267.0
btc,2013-09-17,0,126.57,1482235956.0
btc,2013-09-18,0,130.73,1531472535.0
btc,2013-09-19,0,131.05,1535810988.0
btc,2013-09-20,0,129.75,1521198731.0
btc,2013-09-21,0,127.47,1495076509.0
btc,2013-09-22,0,127.31,1493833260.0
btc,2013-09-23,0,128.39,1507154161.0
btc,2013-09-24,0,126.39,1484371556.0
btc,2013-09-25,0,128.84,1513805580.0
btc,2013-09-26,0,128.92,1515403031.0
btc,2013-09-27,0,130.18,1530763838.0
btc,2013-09-28,0,134.69,1584338266.0
btc,2013-09-29,0,138.5,1629791825.0
btc,2013-09-30,0,134.48,1583038043.0
btc,2013-10-01,0,133.99,1577869589.0
btc,2013-10-02,0,131.61,1550425024.0
btc,2013-10-03,0,121.59,1432992865.0
btc,2013-10-04,0,125.93,1484790258.0
btc,2013-10-05,0,129.07,1522400010.0
btc,2013-10-06,0,128.78,1519707024.0
btc,2013-10-07,0,129.46,1528242935.0
btc,2013-10-08,0,126.11,1489210920.0
btc,2013-10-09,0,127.37,1504666389.0
btc,2013-10-10,0,131.09,1549185570.0
btc,2013-10-11,0,130.18,1539049795.0
btc,2013-10-12,0,133.14,1574653436.0
btc,2013-10-13,0,134.55,1592076330.0
btc,2013-10-14,0,140.03,1657780162.0
btc,2013-10-15,0,139.63,1653892914.0
btc,2013-10-16,0,151.76,1798515348.0
btc,2013-10-17,0,144.13,1708762041.0
btc,2013-10-18,0,146.52,1737727200.0
btc,2013-10-19,0,163.2,1936429199.0
btc,2013-10-20,0,173.14,2055254041.0
btc,2013-10-21,0,178.19,2116153256.0
btc,2013-10-22,0,192.69,2289446235.0
btc,2013-10-23,0,195.01,2318122872.0
btc,2013-10-24,0,190.36,2263880095.0
btc,2013-10-25,0,185.65,2208910112.0
btc,2013-10-26,0,185.26,2205330408.0
btc,2013-10-27,0,182.28,2170590240.0
btc,2013-10-28,0,195.8,2332560505.0
btc,2013-10-29,0,200.01,2383514169.0
btc,2013-10-30,0,202.32,2411927532.0
btc,2013-10-31,0,201.27,2400527163.0
btc,2013-11-01,0,203.73,2430860520.0
btc,2013-11-02,0,207.12,2472401796.0
btc,2013-11-03,0,205.02,2448338589.0
btc,2013-11-04,0,216.48,2586286560.0
btc,2013-11-05,0,230.43,2753961102.0
btc,2013-11-06,0,256.82,3070437192.0
btc,2013-11-07,0,294.21,3518670692.0
btc,2013-11-08,0,319.81,3825919011.0
btc,2013-11-09,0,353.33,4228079278.0
btc,2013-11-10,0,315.76,3779710352.0
btc,2013-11-11,0,332.41,3980634680.0
btc,2013-11-12,0,361.3,4328310772.0
btc,2013-11-13,0,374.95,4493672638.0
btc,2013-11-14,0,408.52,4897827984.0
btc,2013-11-15,0,427.99,5132926869.0
btc,2013-11-16,0,441.28,5294532600.0
btc,2013-11-17,0,468.66,5625255681.0
btc,2013-11-18,0,558.49,6705789430.0
btc,2013-11-19,0,674.71,8103857471.0
btc,2013-11-20,0,482.59,5798258526.0
btc,2013-11-21,0,620.39,7456358841.0
btc,2013-11-22,0,731.15,8790506777.0
btc,2013-11-23,0,808.91,9730337944.0
btc,2013-11-24,0,776.96,9349295648.0
btc,2013-11-25,0,791.59,9529002102.0
btc,2013-11-26,0,909.0,10946018925.0
btc,2013-11-27,0,983.78,11850638474.0
btc,2013-11-28,0,1031.2,12426552940.0
btc,2013-11-29,0,1149.14,13853313627.0
btc,2013-11-30,0,1122.87,13541896415.0
btc,2013-12-01,0,997.84,12038665194.0
btc,2013-12-02,0,1030.64,12438459202.0
btc,2013-12-03,0,1077.12,13004931455.0
btc,2013-12-04,0,1127.12,13613383537.0
btc,2013-12-05,0,1002.91,12117660075.0
btc,2013-12-06,0,765.32,9250920298.0
btc,2013-12-07,0,694.46,8397879080.0
btc,2013-12-08,0,837.82,10135632177.0
btc,2013-12-09,0,921.78,11155612005.0
btc,2013-12-10,0,957.82,11596135176.0
btc,2013-12-11,0,852.89,10329286823.0
btc,2013-12-12,0,906.15,10978301748.0
btc,2013-12-13,0,892.83,10820630864.0
btc,2013-12-14,0,850.15,10307643675.0
btc,2013-12-16,0,868.93,10539143353.0
btc,2013-12-17,0,669.11,8119114562.0
btc,2013-12-18,0,644.05,7818203456.0
btc,2013-12-19,0,560.15,6802839701.0
btc,2013-12-20,0,711.94,8650071000.0
btc,2013-12-21,0,638.3,7757993944.0
btc,2013-12-22,0,609.69,7412626262.0
btc,2013-12-23,0,645.14,7846531378.0
btc,2013-12-24,0,671.42,8169016070.0
btc,2013-12-25,0,654.72,7968482544.0
btc,2013-12-26,0,693.91,8448510379.0
btc,2013-12-27,0,736.34,8968234621.0
btc,2013-12-28,42655600,729.8,8891737240.0
btc,2013-12-29,28461300,719.49,8769072171.0
btc,2013-12-30,22007600,752.77,9176209842.0
btc,2013-12-31,20506000,747.72,9114650721.0
btc,2014-01-01,21589100,769.08,9375027519.0
btc,2014-01-02,18947700,771.15,9400260663.0
btc,2014-01-03,43849700,802.1,9777538842.0
btc,2014-01-04,35196700,809.9,9872620257.0
btc,2014-01-05,42135000,864.09,10533192293.0
btc,2014-01-06,81493600,975.83,11895294512.0
btc,2014-01-07,68799700,919.1,11238639912.0
btc,2014-01-08,110141000,857.55,10489937497.0
btc,2014-01-09,45362400,840.98,10291198407.0
btc,2014-01-10,52454300,836.11,10235909453.0
btc,2014-01-11,49098300,908.02,11120838747.0
btc,2014-01-12,34522800,863.47,10579385547.0
btc,2014-01-13,37392700,835.11,10236131169.0
btc,2014-01-14,38697900,836.54,10257005161.0
btc,2014-01-15,26660900,863.15,10586901588.0
btc,2014-01-16,20300100,853.01,10466816554.0
btc,2014-01-17,26945900,824.34,10118464372.0
btc,2014-01-18,32352400,838.31,10293545616.0
btc,2014-01-19,13502400,833.7,10240441312.0
btc,2014-01-20,35395600,865.46,10634404659.0
btc,2014-01-21,20713900,867.22,10660106725.0
btc,2014-01-22,18746100,846.28,10407022515.0
btc,2014-01-23,15644300,828.5,10192103437.0
btc,2014-01-24,34472700,802.45,9875571598.0
btc,2014-01-25,21223000,850.35,10468361227.0
btc,2014-01-26,34424100,890.5,10966151300.0
btc,2014-01-27,35631500,803.34,9896706963.0
btc,2014-01-28,56828800,813.91,10030077450.0
btc,2014-01-29,19521200,825.36,10174460328.0
btc,2014-01-30,29210500,819.49,10105458986.0
btc,2014-01-31,17917600,823.08,10153617765.0
btc,2014-02-01,18033300,842.05,10391760101.0
btc,2014-02-02,11338000,829.58,10241496932.0
btc,2014-02-03,14591300,819.19,10117201297.0
btc,2014-02-04,16735800,831.17,10268668985.0
btc,2014-02-05,16043300,821.49,10152548463.0
btc,2014-02-06,53011100,783.21,9682805649.0
btc,2014-02-07,117047000,725.92,8977470788.0
btc,2014-02-08,32745800,687.32,8503248112.0
btc,2014-02-09,46785800,692.4,8568588480.0
btc,2014-02-10,107168000,668.35,8273521358.0
btc,2014-02-11,65600800,638.18,7902678666.0
btc,2014-02-12,21736000,654.09,8103210317.0
btc,2014-02-13,47825600,563.37,6981872578.0
btc,2014-02-14,89949800,644.56,7991142081.0
btc,2014-02-15,26003800,658.47,8166740022.0
btc,2014-02-16,41720300,616.22,7645657217.0
btc,2014-02-17,31287200,641.65,7963598356.0
btc,2014-02-18,18755000,625.32,7763582295.0
btc,2014-02-19,13801200,625.23,7765481646.0
btc,2014-02-20,61004800,549.26,6824404453.0
btc,2014-02-21,31233100,567.5,7053173750.0
btc,2014-02-22,32760700,613.72,7630472818.0
btc,2014-02-23,43121200,578.54,7195562323.0
btc,2014-02-24,63770800,497.98,6195879609.0
btc,2014-02-25,118561000,563.52,7013767152.0
btc,2014-02-26,56891900,581.48,7239905721.0
btc,2014-02-27,23689700,571.31,7115937422.0
btc,2014-03-01,31792500,558.21,6955268689.0
btc,2014-03-02,11935700,561.03,6992425456.0
btc,2014-03-03,13384000,573.53,7150284539.0
btc,2014-03-04,92445300,662.1,8257065652.0
btc,2014-03-05,47041600,663.72,8280089523.0
btc,2014-03-06,18912900,662.5,8267403750.0
btc,2014-03-07,16138000,655.21,8179264894.0
btc,2014-03-08,36448400,621.94,7766677880.0
btc,2014-03-09,13913000,622.39,7774864760.0
btc,2014-03-10,18045400,639.21,7987727962.0
btc,2014-03-11,18053300,630.67,7883390766.0
btc,2014-03-12,19325900,635.66,7948515121.0
btc,2014-03-13,11794700,639.84,8003678580.0
btc,2014-03-14,12258000,633.27,7923870033.0
btc,2014-03-15,9545480,631.85,7908582117.0
btc,2014-03-16,4314850,634.47,7943849911.0
btc,2014-03-17,9833280,622.31,7794370518.0
btc,2014-03-18,18351700,616.987,7729983328.0
btc,2014-03-19,21760900,616.973,7732059879.0
btc,2014-03-20,14096400,603.703,7568383029.0
btc,2014-03-21,23894600,600.589,7531941604.0
btc,2014-03-22,32804700,565.677,7096672519.0
btc,2014-03-23,16745300,567.012,7116284105.0
btc,2014-03-24,12648300,556.214,6983197243.0
btc,2014-03-25,21741700,573.041,7197165743.0
btc,2014-03-26,17583200,584.442,7343002343.0
btc,2014-03-27,51136600,522.284,6564587596.0
btc,2014-03-28,63553400,491.286,6177467010.0
btc,2014-03-29,12772300,485.565,6108104221.0
btc,2014-03-30,45724500,476.496,5995761080.0
btc,2014-03-31,27105200,458.605,5772747763.0
btc,2014-04-01,34067100,481.448,6062248781.0
btc,2014-04-02,55336300,427.184,5381332964.0
btc,2014-04-03,33830700,436.883,5505654176.0
btc,2014-04-04,23929300,452.016,5698723917.0
btc,2014-04-05,11955400,464.402,5856585232.0
btc,2014-04-06,11618500,455.561,5746822291.0
btc,2014-04-07,14593500,453.189,5718542737.0
btc,2014-04-09,10170500,454.672,5738904084.0
btc,2014-04-10,17832600,427.748,5400810410.0
btc,2014-04-11,70565900,381.885,4823150267.0
btc,2014-04-12,50580500,438.115,5535166815.0
btc,2014-04-13,14715800,424.927,5370397396.0
btc,2014-04-14,22489000,409.46,5176894908.0
btc,2014-04-15,50133200,455.373,5759489398.0
btc,2014-04-16,50944100,515.641,6524134861.0
btc,2014-04-17,52936100,519.52,6575226952.0
btc,2014-04-18,32366300,493.836,6252223023.0
btc,2014-04-19,19158900,471.864,5975968814.0
btc,2014-04-20,20042800,504.638,6393006503.0
btc,2014-04-21,12975100,507.807,6435488891.0
btc,2014-04-22,13710300,498.687,6322029639.0
btc,2014-04-23,11861900,490.975,6226287188.0
btc,2014-04-24,8910030,488.405,6195771518.0
btc,2014-04-25,27998600,456.307,5790307676.0
btc,2014-04-26,31809900,451.657,5733379123.0
btc,2014-04-27,8288480,455.845,5788410979.0
btc,2014-04-28,18407000,425.696,5407456652.0
btc,2014-04-29,18158700,447.438,5685695339.0
btc,2014-04-30,16835300,446.294,5673077338.0
btc,2014-05-01,10634100,450.762,5731664211.0
btc,2014-05-02,13399300,445.525,5666988895.0
btc,2014-05-03,7992990,440.957,5610505365.0
btc,2014-05-04,9089060,433.529,5517588612.0
btc,2014-05-05,8501700,429.981,5473840871.0
btc,2014-05-06,12386100,430.926,5487874929.0
btc,2014-05-07,13337000,440.211,5607924965.0
btc,2014-05-08,13913100,441.514,5626345356.0
btc,2014-05-09,9915840,450.369,5741033790.0
btc,2014-05-10,7235980,451.272,5754552853.0
btc,2014-05-11,11529800,433.401,5528484826.0
btc,2014-05-12,8384810,441.282,5630703159.0
btc,2014-05-13,7877390,439.853,5614371662.0
btc,2014-05-14,8295740,444.368,5673690624.0
btc,2014-05-15,8749340,448.209,5724581374.0
btc,2014-05-16,6576940,448.52,5730560632.0
btc,2014-05-17,3524010,447.912,5724920041.0
btc,2014-05-18,2865040,447.122,5716510660.0
btc,2014-05-19,4957490,445.06,5692061490.0
btc,2014-05-20,27283600,483.302,6183365788.0
btc,2014-05-21,24632800,492.126,6298351579.0
btc,2014-05-22,29657700,516.295,6609931274.0
btc,2014-05-23,35148700,523.193,6700336553.0
btc,2014-05-25,18722500,555.32,7115204096.0
btc,2014-05-26,50567300,586.827,7521273634.0
btc,2014-05-27,23017500,584.793,7497455615.0
btc,2014-05-28,35857700,575.617,7382028997.0
btc,2014-05-29,20176700,566.67,7269497761.0
btc,2014-05-30,16235700,569.327,7305732162.0
btc,2014-05-31,34320100,617.077,7920661529.0
btc,2014-06-01,22762200,648.41,8325584400.0
btc,2014-06-02,40145700,623.169,8004231903.0
btc,2014-06-03,49846100,657.145,8443853248.0
btc,2014-06-04,52617500,639.06,8213918062.0
btc,2014-06-05,21159200,645.998,8306258433.0
btc,2014-06-06,29445300,657.275,8453788890.0
btc,2014-06-07,21867200,652.765,8398066511.0
btc,2014-06-08,10478300,657.53,8461802884.0
btc,2014-06-09,12870500,647.333,8332939692.0
btc,2014-06-10,18790100,657.994,8472890038.0
btc,2014-06-11,19921200,650.166,8374495671.0
btc,2014-06-12,24077300,636.624,8202725168.0
btc,2014-06-13,60990900,610.96,7874556522.0
btc,2014-06-14,25605800,584.821,7540155635.0
btc,2014-06-15,37289100,559.434,7215495816.0
btc,2014-06-16,33007200,599.72,7737782349.0
btc,2014-06-17,19384800,596.463,7698607587.0
btc,2014-06-18,22105500,612.4,7907048530.0
btc,2014-06-19,11232200,610.083,7879526986.0
btc,2014-06-20,17307900,589.439,7615404520.0
btc,2014-06-21,14095600,591.765,7648148389.0
btc,2014-06-22,12689000,604.541,7816412859.0
btc,2014-06-23,9732680,593.671,7678243878.0
btc,2014-06-24,13248600,594.267,7688879009.0
btc,2014-06-25,17505000,571.571,7398086370.0
btc,2014-06-26,14991400,573.299,7423820740.0
btc,2014-06-27,17807400,584.93,7577314829.0
btc,2014-06-29,11872300,600.891,7788118206.0
btc,2014-06-30,21052800,626.494,8122165800.0
btc,2014-07-01,48388800,654.42,8486436757.0
btc,2014-07-02,28179200,645.444,8372715704.0
btc,2014-07-03,20905000,645.18,8371823420.0
btc,2014-07-04,22311500,631.675,8200025844.0
btc,2014-07-06,9920810,634.794,8244355335.0
btc,2014-07-08,18318100,622.017,8082395595.0
btc,2014-07-09,9381280,624.45,8116882102.0
btc,2014-07-10,12872200,614.266,7986870811.0
btc,2014-07-11,16069200,629.174,8183210066.0
btc,2014-07-12,15924500,628.546,8177509169.0
btc,2014-07-13,12269200,629.067,8186803751.0
btc,2014-07-14,11019700,619.951,8070258638.0
btc,2014-07-15,11657300,623.815,8122773091.0
btc,2014-07-16,178002,616.682,8032529722.0
btc,2014-07-17,12468000,620.055,8078882611.0
btc,2014-07-18,15592200,620.928,8092787472.0
btc,2014-07-19,13970800,628.086,8188922459.0
btc,2014-07-20,6900530,625.016,8151474297.0
btc,2014-07-21,7957950,620.445,8094123825.0
btc,2014-07-22,10599200,621.996,8116705702.0
btc,2014-07-23,8896050,622.907,8130867361.0
btc,2014-07-24,22554500,601.158,7849214803.0
btc,2014-07-25,16273400,601.76,7859391788.0
btc,2014-07-26,12024600,597.815,7809989668.0
btc,2014-07-27,8046840,597.576,7809272562.0
btc,2014-07-28,20814600,582.346,7612339560.0
btc,2014-07-29,13700800,583.662,7631643297.0
btc,2014-07-30,11292600,576.811,7544687880.0
btc,2014-07-31,22315200,585.466,7660237144.0
btc,2014-08-01,19720000,597.118,7814990816.0
btc,2014-08-02,9142410,589.081,7712307360.0
btc,2014-08-03,8098280,586.593,7681992598.0
btc,2014-08-04,8483100,589.73,7725064932.0
btc,2014-08-05,11425700,586.449,7684065312.0
btc,2014-08-06,9946090,586.662,7689070836.0
btc,2014-08-07,10084400,589.683,7730980003.0
btc,2014-08-08,12583700,593.09,7778019496.0
btc,2014-08-09,8349690,589.511,7733676906.0
btc,2014-08-10,7003670,590.392,7747817534.0
btc,2014-08-11,11124900,580.499,7620587697.0
btc,2014-08-12,17690900,569.529,7479211448.0
btc,2014-08-13,23363400,539.68,7089371399.0
btc,2014-08-14,35701100,516.599,6788369159.0
btc,2014-08-15,25146900,493.484,6486612775.0
btc,2014-08-16,22099700,506.347,6657817457.0
btc,2014-08-17,23558300,492.127,6472897218.0
btc,2014-08-18,48153900,460.031,6052765876.0
btc,2014-08-19,37743700,477.45,6284411752.0
btc,2014-08-20,39709200,504.065,6636746619.0
btc,2014-08-21,58592700,525.04,6915078697.0
btc,2014-08-22,39664500,517.643,6819752408.0
btc,2014-08-23,26083800,501.235,6605512916.0
btc,2014-08-24,21866000,511.395,6741579651.0
btc,2014-08-25,19460300,502.386,6624449236.0
btc,2014-08-26,22103100,511.836,6751116840.0
btc,2014-08-27,22971800,512.218,6758242708.0
btc,2014-08-28,19420000,508.083,6705996985.0
btc,2014-08-29,19445100,510.361,6738232487.0
btc,2014-08-30,12878900,504.556,6663734161.0
btc,2014-08-31,40842400,475.192,6278177305.0
btc,2014-09-01,21960900,481.846,6367932182.0
btc,2014-09-02,21822000,482.651,6380356629.0
btc,2014-09-03,14968700,477.171,6309823001.0
btc,2014-09-04,24943000,488.176,6457360244.0
btc,2014-09-05,16290600,484.695,6413157070.0
btc,2014-09-06,11664700,487.596,6453564668.0
btc,2014-09-07,8685120,485.551,6428513158.0
btc,2014-09-08,27228800,479.012,6343771471.0
btc,2014-09-09,19244500,472.043,6253035610.0
btc,2014-09-10,25429800,484.654,6421968408.0
btc,2014-09-11,17800500,474.61,6290813167.0
btc,2014-09-12,16098500,476.119,6312730888.0
btc,2014-09-13,15873300,480.77,6376536644.0
btc,2014-09-14,12193600,477.706,6337916584.0
btc,2014-09-15,15046100,476.807,6327753377.0
btc,2014-09-16,15259200,469.813,6236932009.0
btc,2014-09-17,19889500,453.857,6027243652.0
btc,2014-09-18,26903200,425.231,5649055634.0
btc,2014-09-19,43715600,398.955,5301224275.0
btc,2014-09-20,35792400,412.868,5488274967.0
btc,2014-09-21,28464200,402.317,5349780133.0
btc,2014-09-22,22593400,402.175,5349470436.0
btc,2014-09-23,28685800,434.903,5786438777.0
btc,2014-09-24,46030200,428.889,5708169478.0
btc,2014-09-25,28122500,410.605,5466497281.0
btc,2014-09-26,20781800,404.686,5389223696.0
btc,2014-09-27,15724500,398.393,5306694358.0
btc,2014-09-28,19292600,381.14,5078204546.0
btc,2014-09-29,31202600,381.27,5081242480.0
btc,2014-09-30,28675900,384.025,5119427674.0
btc,2014-10-02,22606200,384.461,5127402572.0
btc,2014-10-03,22168500,376.265,5019403319.0
btc,2014-10-04,33121600,358.614,4785192805.0
btc,2014-10-05,51299200,328.078,4379135932.0
btc,2014-10-06,103528000,321.4,4291300659.0
btc,2014-10-07,65891100,326.921,4366348702.0
btc,2014-10-08,39933400,333.213,4451575734.0
btc,2014-10-09,61588600,357.081,4771503789.0
btc,2014-10-10,81910200,371.211,4961717589.0
btc,2014-10-11,42130300,362.101,4841471420.0
btc,2014-10-12,10129000,361.012,4828147412.0
btc,2014-10-13,20884100,372.683,4985678637.0
